object_number,platform_raw_first,platform_norm,title_primary,title_norm,title_norm_source,title_aliases,region_norm,language_norm
22197,Nintendo Super Famicom,SFC,Shichuusui Meigaku Nyuumon Shin Tougenkyou,Shichuusui Meigaku Nyuumon Shin Tougenkyou,primary_ascii,四柱推命学入門 真桃源郷,NTSC-J,ja
22198,Nintendo Super Famicom,SFC,Hana no Keiji Kumo no Kanata ni,Hana no Keiji Kumo no Kanata ni,primary_ascii,花の慶次 -雲のかなたに-,NTSC-J,ja
22199,Nintendo Super Famicom,SFC,Super Nichibutsu Mahjong,Super Nichibutsu Mahjong,primary_ascii,スーパーニチブツマージャン,NTSC-J,ja
22223,Nintendo Super Famicom,SFC,Super Nichibutsu Mahjong 4 Kiso Kenkyu Hen,Super Nichibutsu Mahjong 4 Kiso Kenkyu Hen,primary_ascii,スーパーニチブツマージャン4 基礎研究篇,NTSC-J,ja
22315,Nintendo Super Famicom,SFC,Beware the Ultimate Evil of Warlock,Beware the Ultimate Evil of Warlock,primary_ascii,Beware the Ultimate Evil of ウォーロック,NTSC-J,ja
22318,Nintendo Super Famicom,SFC,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,primary_ascii,スーパーニチブツマージャン2 全国制覇篇,NTSC-J,ja
22325,Nintendo Super Famicom,SFC,SimAnt,SimAnt,primary_ascii,シムアント|SimAnt The Electronic Ant Colony|Sim Ant,NTSC-J,ja
22329,Nintendo Super Famicom,SFC,Taekwon-Do,Taekwon-Do,primary_ascii,テコンドー|跆拳道,NTSC-J,ja
22330,Nintendo Super Famicom,SFC,Nomark Baku Haitou Shijou Saikyou no Jakushi Tatsu,Nomark Baku Haitou Shijou Saikyou no Jakushi Tatsu,primary_ascii,ノーマーク爆牌党 史上最強の雀士達,NTSC-J,ja
22337,Nintendo Super Famicom,SFC,Sangokushi IV,Sangokushi IV,primary_ascii,三国志IV|Sangokushi 4|Romance of the Three Kingdoms IV Wall of Fire,NTSC-J,ja
22338,Nintendo Super Famicom,SFC,Blackthorne Fukushuu no Kuroki Kyoku,Blackthorne Fukushuu no Kuroki Kyoku,primary_ascii,ブラックソーン 復讐の黒き棘,NTSC-J,ja
22343,Nintendo Super Famicom,SFC,Sprinter Monogatari Mezase!! Ikkaku Senkin,Sprinter Monogatari Mezase!! Ikkaku Senkin,primary_ascii,スプリンター物語 〜めざせ！！一攫千金〜,NTSC-J,ja
22349,Nintendo Super Famicom,SFC,Sugoro Quest++ Dicenics,Sugoro Quest++ Dicenics,primary_ascii,すごろクエスト＋＋ −ダイスニクス−,NTSC-J,ja
22375,Nintendo Super Famicom,SFC,Super Baken Ou '95,Super Baken Ou '95,primary_ascii,スーパー馬券王'95,NTSC-J,ja
22377,Nintendo Super Famicom,SFC,Waku Waku Ski Wonder Spur,Waku Waku Ski Wonder Spur,primary_ascii,わくわくスキー わんだぁシュプール,NTSC-J,ja
22396,Nintendo Super Famicom,SFC,World Cup USA 94,World Cup USA 94,primary_ascii,ワールドカップUSA94|World Cup USA '94,NTSC-J,ja
22397,Nintendo Super Famicom,SFC,Looney Toons Bugs Bunny Hachamecha Daibouken,Looney Toons Bugs Bunny Hachamecha Daibouken,primary_ascii,ルーニー・テューンズ バックス・バニー はちゃめちゃ大冒険|Bugs Bunny Rabbit Rampage,NTSC-J,ja
22398,Nintendo Super Famicom,SFC,Holy Striker,Holy Striker,primary_ascii,ホーリーストライカー,NTSC-J,ja
22399,Nintendo Super Famicom,SFC,Shinri Game 3,Shinri Game 3,primary_ascii,ザ・心理ゲーム3,NTSC-J,ja
22408,Nintendo Super Famicom,SFC,Shin Nippon Pro Wrestling '94 Battlefield in Toukyou Doumu,Shin Nippon Pro Wrestling '94 Battlefield in Toukyou Doumu,primary_ascii,新日本プロレスリング '94 バトルフィールド 闘強導夢|Shin Nippon Pro Wrestling '94 Battlefield in Tokyo Dome,NTSC-J,ja
22410,Nintendo Super Famicom,SFC,Front Mission,Front Mission,primary_ascii,フロントミッション,NTSC-J,ja
22438,Nintendo Super Famicom,SFC,Oda Nobunaga Haou no Gundan,Oda Nobunaga Haou no Gundan,primary_ascii,織田信長 覇王の軍団,NTSC-J,ja
22443,Nintendo Super Famicom,SFC,SD Hiryuu no Ken,SD Hiryuu no Ken,primary_ascii,SD飛龍の拳,NTSC-J,ja
22446,Nintendo Super Famicom,SFC,NFL Quarterback Club '95,NFL Quarterback Club '95,primary_ascii,NFLクォーターバッククラブ'95,NTSC-J,ja
22448,Nintendo Super Famicom,SFC,Estpolis Denki II,Estpolis Denki II,primary_ascii,エストポリス伝記II|Lufia II Rise of the Sinistral|Lufia,NTSC-J,ja
22451,Nintendo Super Famicom,SFC,Brandish 2 The Planet Buster,Brandish 2 The Planet Buster,primary_ascii,ブランディッシュ2 ザ・プラネット・バスター,NTSC-J,ja
22461,Nintendo Super Famicom,SFC,Planet's Champ TG3000,Planet's Champ TG3000,primary_ascii,プラネットチャンプTG3000|Top Gear 3000,NTSC-J,ja
22462,Nintendo Super Famicom,SFC,Farland Story,Farland Story,primary_ascii,ファーランドストーリー,NTSC-J,ja
22464,Nintendo Super Famicom,SFC,Mahoujin Guru Guru,Mahoujin Guru Guru,primary_ascii,魔法陣グルグル,NTSC-J,ja
22470,Nintendo Super Famicom,SFC,Eien no Filena,Eien no Filena,primary_ascii,永遠のフィレーナ|Eternal Filena,NTSC-J,ja
22474,Nintendo Super Famicom,SFC,Hanafuda Ou,Hanafuda Ou,primary_ascii,花札王,NTSC-J,ja
22645,Nintendo Super Famicom,SFC,Nekketsu Tairiku Burning Heroes,Nekketsu Tairiku Burning Heroes,primary_ascii,熱血大陸 バーニング ヒーローズ,NTSC-J,ja
22854,Nintendo Super Famicom,SFC,Shigetaka Kashiwagi no Top Water Bassing,Shigetaka Kashiwagi no Top Water Bassing,primary_ascii,柏木重孝の トップ ウォーター バッシング,NTSC-J,ja
22857,Nintendo Super Famicom,SFC,Miracle Casino Paradise,Miracle Casino Paradise,primary_ascii,みらくるカジノパラダイス,NTSC-J,ja
22859,Nintendo Super Famicom,SFC,3 Jigen Kakutou Ballz,3 Jigen Kakutou Ballz,primary_ascii,3次元格闘ボールズ|Ballz 3D Battle of the Ballz,NTSC-J,ja
22861,Nintendo Super Famicom,SFC,Battle Pinball,Battle Pinball,primary_ascii,バトルピンボール,NTSC-J,ja
22865,Nintendo Super Famicom,SFC,Kakinoki Shougi,Kakinoki Shougi,primary_ascii,柿木将棋,NTSC-J,ja
22871,Nintendo Super Famicom,SFC,Gourmet Sentai Bara Yarou,Gourmet Sentai Bara Yarou,primary_ascii,美食戦隊 薔薇野郎|ぐるめせんたい ばらやろう|Gourmet Warriors,NTSC-J,ja
22877,Nintendo Super Famicom,SFC,La Wares,La Wares,primary_ascii,真・聖刻|ラ・ワース,NTSC-J,ja
22881,Nintendo Super Famicom,SFC,Shanghai III,Shanghai III,primary_ascii,上海III|Shanghai 3,NTSC-J,ja
22885,Nintendo Super Famicom,SFC,Crystal Beans From Dungeon Explorer,Crystal Beans From Dungeon Explorer,primary_ascii,クリスタルビーンズ フロムダンジョンエクスプローラ,NTSC-J,ja
22888,Nintendo Super Famicom,SFC,Mickey & Donald Magical Adventure 3,Mickey & Donald Magical Adventure 3,primary_ascii,ミッキーとドナルド マジカルアドベンチャー3,NTSC-J,ja
22920,Nintendo Super Famicom,SFC,Clock Tower,Clock Tower,primary_ascii,クロックタワー,NTSC-J,ja
22923,Nintendo Super Famicom,SFC,Dragon Quest VI Maboroshi no Daichi,Dragon Quest VI Maboroshi no Daichi,primary_ascii,ドラゴンクエストVI 幻の大地|Dragon Quest VI Realms of Revelation|Dragon Quest VI Realms of Reverie|Dragon Quest 6,NTSC-J,ja
22924,Nintendo Super Famicom,SFC,Trump Island,Trump Island,primary_ascii,トランプアイランド,NTSC-J,ja
22925,Nintendo Super Famicom,SFC,Mr. Nutz,Mr. Nutz,primary_ascii,ミスターナッツ,NTSC-J,ja
22926,Nintendo Super Famicom,SFC,Habu Meijin no Omoshiro Shougi,Habu Meijin no Omoshiro Shougi,primary_ascii,羽生名人のおもしろ将棋,NTSC-J,ja
22927,Nintendo Super Famicom,SFC,Viking no Daimeiwaku,Viking no Daimeiwaku,primary_ascii,バイキングの大迷惑|The Lost Vikings,NTSC-J,ja
22928,Nintendo Super Famicom,SFC,V.W Verne World,V.W Verne World,primary_ascii,V.W. ヴェルヌワールド,NTSC-J,ja
22931,Nintendo Super Famicom,SFC,Tenchi Souzou,Tenchi Souzou,primary_ascii,天地創造|Terranigma,NTSC-J,ja
22935,Nintendo Super Famicom,SFC,Dekitate High School,Dekitate High School,primary_ascii,できたてハイスクール,NTSC-J,ja
22938,Nintendo Super Famicom,SFC,Kindai Mahjong Special,Kindai Mahjong Special,primary_ascii,近代麻雀スペシャル,NTSC-J,ja
22939,Nintendo Super Famicom,SFC,Honke Sankyo Fever Jikki Simulation,Honke Sankyo Fever Jikki Simulation,primary_ascii,本家SANKYO FEVER 実機シミュレーション,NTSC-J,ja
23131,Nintendo Super Famicom,SFC,Kabuki Rocks,Kabuki Rocks,primary_ascii,カブキロックス,NTSC-J,ja
23132,Nintendo Super Famicom,SFC,Bahamut Lagoon,Bahamut Lagoon,primary_ascii,バハムート ラグーン,NTSC-J,ja
23133,Nintendo Super Famicom,SFC,Magical Drop,Magical Drop,primary_ascii,マジカルドロップ,NTSC-J,ja
23134,Nintendo Super Famicom,SFC,Monopoly Game 2,Monopoly Game 2,primary_ascii,ザ・モノポリーゲーム2,NTSC-J,ja
23135,Nintendo Super Famicom,SFC,Aretha Gaiden Rejoice Aretha Oukoku no Kanata,Aretha Gaiden Rejoice Aretha Oukoku no Kanata,primary_ascii,アレサ外伝 リジョイス アレサ王国の彼方,NTSC-J,ja
23136,Nintendo Super Famicom,SFC,Nage Libre Seijaku no Suishin,Nage Libre Seijaku no Suishin,primary_ascii,ナージュリーブル 〜静寂の水深〜,NTSC-J,ja
23137,Nintendo Super Famicom,SFC,RPG Tsukuru Super Dante,RPG Tsukuru Super Dante,primary_ascii,RPGツクール スーパーダンテ,NTSC-J,ja
23138,Nintendo Super Famicom,SFC,Miyaji Shachou no Pachinko Fan Shouri Sengen 2,Miyaji Shachou no Pachinko Fan Shouri Sengen 2,primary_ascii,宮路社長のパチンコファン勝利宣言2,NTSC-J,ja
23139,Nintendo Super Famicom,SFC,Super Air Diver 2,Super Air Diver 2,primary_ascii,スーパーエアダイバー2,NTSC-J,ja
23140,Nintendo Super Famicom,SFC,Appleseed Prometheus no Shintaku,Appleseed Prometheus no Shintaku,primary_ascii,アップルシード プロメテウスの神託,NTSC-J,ja
23141,Nintendo Super Famicom,SFC,Super Tekkyuu Fight!,Super Tekkyuu Fight!,primary_ascii,スーパー鉄球ファイト！,NTSC-J,ja
23142,Nintendo Super Famicom,SFC,Princess Minerva,Princess Minerva,primary_ascii,プリンセス・ミネルバ,NTSC-J,ja
23143,Nintendo Super Famicom,SFC,Natsuki Crisis Battle,Natsuki Crisis Battle,primary_ascii,なつきクライシスバトル,NTSC-J,ja
23144,Nintendo Super Famicom,SFC,Gamera Gyaosu Gekimetsu Sakusen,Gamera Gyaosu Gekimetsu Sakusen,primary_ascii,ガメラ ギャオス撃滅作戦,NTSC-J,ja
23145,Nintendo Super Famicom,SFC,Yuu Yuu Hakusho Final Makai Saikyou Retsuden,Yuu Yuu Hakusho Final Makai Saikyou Retsuden,primary_ascii,幽☆遊☆白書 FINAL(ファイナル) 魔界最強列伝,NTSC-J,ja
23146,Nintendo Super Famicom,SFC,Ultra League Moero! Soccer Daikessen!,Ultra League Moero! Soccer Daikessen!,primary_ascii,ウルトラリーグ 燃えろ！サッカー大決戦！,NTSC-J,ja
23147,Nintendo Super Famicom,SFC,Take Yutaka GI Memory,Take Yutaka GI Memory,primary_ascii,武豊GIメモリー,NTSC-J,ja
23148,Nintendo Super Famicom,SFC,Dun Quest Majin Fuuin no Densetsu,Dun Quest Majin Fuuin no Densetsu,primary_ascii,ダンクエスト 魔人封印の伝説,NTSC-J,ja
23149,Nintendo Super Famicom,SFC,Dragon Ball Z Super Gokuu Den Totsugeki Hen,Dragon Ball Z Super Gokuu Den Totsugeki Hen,primary_ascii,ドラゴンボールZ 超悟空伝 突撃編,NTSC-J,ja
23150,Nintendo Super Famicom,SFC,Caravan Shooting Collection,Caravan Shooting Collection,primary_ascii,キャラバン シューティングコレクション,NTSC-J,ja
23153,Nintendo Super Famicom,SFC,Der Langrisser,Der Langrisser,primary_ascii,デア ラングリッサー,NTSC-J,ja
23155,Nintendo Super Famicom,SFC,Inazuma Serve da!! Super Beach Volley,Inazuma Serve da!! Super Beach Volley,primary_ascii,稲妻サーブだ！！ スーパービーチバレー,NTSC-J,ja
23158,Nintendo Super Famicom,SFC,Jissen Kyoutei,Jissen Kyoutei,primary_ascii,実戦競艇,NTSC-J,ja
23160,Nintendo Super Famicom,SFC,Nichibutsu Arcade Classics,Nichibutsu Arcade Classics,primary_ascii,ニチブツ アーケード クラシックス,NTSC-J,ja
23162,Nintendo Super Famicom,SFC,Magic Knight Rayearth Mahou Kishi,Magic Knight Rayearth Mahou Kishi,primary_ascii,マジックナイト レイアース 魔法騎士,NTSC-J,ja
23164,Nintendo Super Famicom,SFC,Super Fishing Bigfight,Super Fishing Bigfight,primary_ascii,スーパーフィッシング ビッグファイト|Super Fishing Big Fight,NTSC-J,ja
23166,Nintendo Super Famicom,SFC,Timecop,Timecop,primary_ascii,タイムコップ,NTSC-J,ja
23167,Nintendo Super Famicom,SFC,Zenkoku Koukou Soccer,Zenkoku Koukou Soccer,primary_ascii,全国高校サッカー,NTSC-J,ja
23168,Nintendo Super Famicom,SFC,Super Momotarou Dentetsu 3,Super Momotarou Dentetsu 3,primary_ascii,スーパー桃太郎電鉄III全国高校サッカー,NTSC-J,ja
23169,Nintendo Super Famicom,SFC,Goofy to Max Kaizoku Shima no Daibouken,Goofy to Max Kaizoku Shima no Daibouken,primary_ascii,グーフィーとマックス 海賊島の大冒険|Disney's Goof Troop,NTSC-J,ja
23170,Nintendo Super Famicom,SFC,SimCity 2000,SimCity 2000,primary_ascii,シムシティ2000,NTSC-J,ja
23171,Nintendo Super Famicom,SFC,Youkai Buster Ruka no Daibouken,Youkai Buster Ruka no Daibouken,primary_ascii,妖怪バスター ルカの大冒険,NTSC-J,ja
23172,Nintendo Super Famicom,SFC,Metal Max Returns,Metal Max Returns,primary_ascii,メタルマックスリターンズ,NTSC-J,ja
23173,Nintendo Super Famicom,SFC,Super Real Mahjong PV Paradise All-Star 4 Nin Uchi,Super Real Mahjong PV Paradise All-Star 4 Nin Uchi,primary_ascii,スーパーリアル麻雀PV パラダイス オールスター4人打ち,NTSC-J,ja
23187,Nintendo Super Famicom,SFC,True Lies,True Lies,primary_ascii,トゥルーライズ,NTSC-J,ja
23188,Nintendo Super Famicom,SFC,Emerald Dragon,Emerald Dragon,primary_ascii,エメラルドドラゴン,NTSC-J,ja
23189,Nintendo Super Famicom,SFC,Shodankurai Nintei Shodan Pro Mahjong,Shodankurai Nintei Shodan Pro Mahjong,primary_ascii,初段位認定 初段プロ麻雀,NTSC-J,ja
23190,Nintendo Super Famicom,SFC,Pachinko Maruhi Hisshouhou,Pachinko Maruhi Hisshouhou,primary_ascii,パチンコ 秘必勝法,NTSC-J,ja
23191,Nintendo Super Famicom,SFC,Super Trump Collection,Super Trump Collection,primary_ascii,スーパートランプコレクション,NTSC-J,ja
23192,Nintendo Super Famicom,SFC,Dragon Ball Z Super Gokuu Den Totsugeki Hen,Dragon Ball Z Super Gokuu Den Totsugeki Hen,primary_ascii,ドラゴンボールZ 超悟空伝 突撃編,NTSC-J,ja
23193,Nintendo Super Famicom,SFC,Hissatsu Pachinko Collection 2,Hissatsu Pachinko Collection 2,primary_ascii,必殺パチンココレクション2,NTSC-J,ja
23194,Nintendo Super Famicom,SFC,Fire Fighting,Fire Fighting,primary_ascii,ファイヤー・ファイティング|The Ignition Factor,NTSC-J,ja
23195,Nintendo Super Famicom,SFC,Jissen! Pachislot Hisshouhou Classic,Jissen! Pachislot Hisshouhou Classic,primary_ascii,実戦！パチスロ必勝法！ クラシック,NTSC-J,ja
23238,Nintendo Super Famicom,SFC,Parlor! Mini 2 Pachinko Jikki Simulation Game,Parlor! Mini 2 Pachinko Jikki Simulation Game,primary_ascii,パーラー！ミニ2 パチンコ実機シミュレーションゲーム,NTSC-J,ja
23239,Nintendo Super Famicom,SFC,Shin SD Sengokuden Daishougun Retsuden,Shin SD Sengokuden Daishougun Retsuden,primary_ascii,新SD戦国伝 大将軍列伝,NTSC-J,ja
23242,Nintendo Super Famicom,SFC,Super Mario Yoshi Island,Super Mario Yoshi Island,primary_ascii,スーパーマリオ ヨッシーアイランド|Super Mario World 2 Yoshi's Island,NTSC-J,ja
23243,Nintendo Super Famicom,SFC,Marmalade Boy,Marmalade Boy,primary_ascii,ママレード・ボーイ,NTSC-J,ja
23244,Nintendo Super Famicom,SFC,Super Yakyuu Dou,Super Yakyuu Dou,primary_ascii,スーパー野球道|Super Yakyuu Michi,NTSC-J,ja
23246,Nintendo Super Famicom,SFC,Nishijin Pachinko Monogatari,Nishijin Pachinko Monogatari,primary_ascii,西陣パチンコ物語,NTSC-J,ja
23252,Nintendo Super Famicom,SFC,Garou Densetsu Shukumei no Tatakai,Garou Densetsu Shukumei no Tatakai,primary_ascii,餓狼伝説 宿命の闘い|Fatal Fury King of Fighters,NTSC-J,ja
23254,Nintendo Super Famicom,SFC,Aretha,Aretha,primary_ascii,アレサ,NTSC-J,ja
23256,Nintendo Super Famicom,SFC,Ultimate Football Try Formation!,Ultimate Football Try Formation!,primary_ascii,ウルティメイト フットボール Try Formation!|Football Fury,NTSC-J,ja
23258,Nintendo Super Famicom,SFC,Nintama Rantarou Puzzle Ninjutsu Gakuen Puzzle no Maki,Nintama Rantarou Puzzle Ninjutsu Gakuen Puzzle no Maki,primary_ascii,パズル忍たま乱太郎 〜忍術学園パズル大会の段〜,NTSC-J,ja
23259,Nintendo Super Famicom,SFC,Albert Odyssey,Albert Odyssey,primary_ascii,アルバートオデッセイ,NTSC-J,ja
23260,Nintendo Super Famicom,SFC,Momotarou Dentetsu Happy,Momotarou Dentetsu Happy,primary_ascii,桃太郎電鉄 ハッピー,NTSC-J,ja
23261,Nintendo Super Famicom,SFC,Pachislot Kanzen Kouryaku Universal Shindai Nyuuka Volume 1,Pachislot Kanzen Kouryaku Universal Shindai Nyuuka Volume 1,primary_ascii,パチスロ完全攻略 ユニバーサル新台入荷 Volume 1,NTSC-J,ja
23263,Nintendo Super Famicom,SFC,Hoshi no Kirby 3,Hoshi no Kirby 3,primary_ascii,星のカービィ3|Kirby's Dream Land 3,NTSC-J,ja
23272,Nintendo Super Famicom,SFC,Tecmo Super Bowl,Tecmo Super Bowl,primary_ascii,テクモスーパーボウル,NTSC-J,ja
23273,Nintendo Super Famicom,SFC,Kidou Butoden G Gundam,Kidou Butoden G Gundam,primary_ascii,機動武闘伝Gガンダム,NTSC-J,ja
23274,Nintendo Super Famicom,SFC,Battle Master Kyuukyoku no Senshitachi,Battle Master Kyuukyoku no Senshitachi,primary_ascii,バトル・マスター 究極の戦士たち,NTSC-J,ja
23336,Nintendo Super Famicom,SFC,Yakouchuu,Yakouchuu,primary_ascii,夜光虫,NTSC-J,ja
23351,Nintendo Super Famicom,SFC,Jissen Pachislot Hisshouhou! Twin,Jissen Pachislot Hisshouhou! Twin,primary_ascii,実戦パチスロ必勝法！ツイン,NTSC-J,ja
23354,Nintendo Super Famicom,SFC,Parlor! Mini 3 Pachinko Jikki Simulation Game,Parlor! Mini 3 Pachinko Jikki Simulation Game,primary_ascii,パーラー！ミニ3 パチンコ実機シミュレーションゲーム,NTSC-J,ja
23367,Nintendo Super Famicom,SFC,Tsukikomori,Tsukikomori,primary_ascii,晦|つきこもり,NTSC-J,ja
23706,Nintendo Super Famicom,SFC,Teitoku no Ketsudan II,Teitoku no Ketsudan II,primary_ascii,提督の決断II晦|P.T.O. Pacific Theater of Operations II,NTSC-J,ja
23707,Nintendo Super Famicom,SFC,Elfaria A Fantastic Theater,Elfaria A Fantastic Theater,primary_ascii,エルファリア A Fantastic Theater,NTSC-J,ja
23708,Nintendo Super Famicom,SFC,Sougou Kakutougi Astral Bout 2 The Total Fighters,Sougou Kakutougi Astral Bout 2 The Total Fighters,primary_ascii,総合格闘技 アストラルバウト2 The Total Fighters,NTSC-J,ja
23709,Nintendo Super Famicom,SFC,Super Inindou Datou Nobunaga,Super Inindou Datou Nobunaga,primary_ascii,スーパー伊忍道 打倒信長,NTSC-J,ja
23710,Nintendo Super Famicom,SFC,J League Soccer Prime Goal 3,J League Soccer Prime Goal 3,primary_ascii,Jリーグサッカー プライムゴール3,NTSC-J,ja
23711,Nintendo Super Famicom,SFC,Karuraou,Karuraou,primary_ascii,迦楼羅王|カルラオウ,NTSC-J,ja
23712,Nintendo Super Famicom,SFC,Carrier Aces,Carrier Aces,primary_ascii,キャリアエース,NTSC-J,ja
23713,Nintendo Super Famicom,SFC,Honkaku Shougi Fuuunji Ryuuou,Honkaku Shougi Fuuunji Ryuuou,primary_ascii,本格将棋 風雲児 龍王,NTSC-J,ja
23715,Nintendo Super Famicom,SFC,SimCity Jr.,SimCity Jr.,primary_ascii,シムシティーJr.|SimTown|Sim City Jr.,NTSC-J,ja
23717,Nintendo Super Famicom,SFC,Jumpin' Derby,Jumpin' Derby,primary_ascii,ジャンピンダービー,NTSC-J,ja
23718,Nintendo Super Famicom,SFC,Bokujou Monogatari,Bokujou Monogatari,primary_ascii,牧場物語|Harvest Moon,NTSC-J,ja
23719,Nintendo Super Famicom,SFC,Super Puyo Puyo 2 Remix,Super Puyo Puyo 2 Remix,primary_ascii,す〜ぱ〜ぷよぷよ通リミックス,NTSC-J,ja
23721,Nintendo Super Famicom,SFC,Breath of Fire II Shimei no Ko,Breath of Fire II Shimei no Ko,primary_ascii,ブレス オブ ファイアII -使命の子-|Breath of Fire 2,NTSC-J,ja
23723,Nintendo Super Famicom,SFC,Nobuhiro Takeda no Super Cup Soccer,Nobuhiro Takeda no Super Cup Soccer,primary_ascii,武田修宏のスーパーカップサッカー,NTSC-J,ja
