edition_id,title_primary,platform,region
ED-CC18D9C7E2,Troddlers,SNES,UNKNOWN
ED-8F3242BAF6,Troy Aikman NFL Football,SNES,PAL
ED-372D702DB6,Troy Aikman NFL Football,SNES,UNKNOWN
ED-3BDA1D24A2,True Lies,SFC,NTSC-J
ED-3D2D928A33,True Lies,SNES,PAL
ED-DA3E457A21,True Lies,SNES,UNKNOWN
ED-44086B913A,Trump Island,SFC,NTSC-J
ED-018C963EE9,Tsukikomori,SFC,NTSC-J
ED-EA07E14B6B,Tsuppari Oozumou Risshin Shusse Hen,SFC,NTSC-J
ED-714DBEBD54,Tsuppari Oozumou Risshin Shusse-hen,SFC,NTSC-J
ED-F1F0ADB5B7,Tsuri Tarou,SFC,NTSC-J
ED-717E110523,Tsuyoshi Shikkarai Shinasai Taisen Puzzle Dama,SFC,NTSC-J
ED-7A20B9C7C1,Turf Hero,SFC,NTSC-J
ED-4452FA0ABA,Turf Memories,SFC,NTSC-J
ED-8A0CD64BBA,Turn and Burn No-Fly Zone,SNES,PAL
ED-DF43CEC5BE,Turn and Burn No-Fly Zone,SNES,UNKNOWN
ED-60749A798C,TwinBee Rainbow Bell Adventure,SFC,NTSC-J
ED-594F5F4C05,U.N. Squadron,SFC,NTSC-J
ED-83D84CA518,U.N. Squadron,SNES,PAL
ED-F0DAE2E7C0,U.N. Squadron,SNES,UNKNOWN
ED-6D878C9B36,USA Ice Hockey,SFC,NTSC-J
ED-4AADB029F1,Uchuu Race Astro Go! Go!,SFC,NTSC-J
ED-EF0DBBEC50,Uchuu no Kishi Tekkaman Blade,SFC,NTSC-J
ED-EE7F746E41,Ugoku E Ver. 2.0 Aryol,SFC,NTSC-J
ED-792396E7AE,Ultima Gaiden Kurokishi no Inbou,SFC,NTSC-J
ED-3AB707C0FD,Ultima Kyoryu Teikoku The Savage Empire,SFC,NTSC-J
ED-624F06451C,Ultima VI Itsuwari no Yogensha,SFC,NTSC-J
ED-DD1BDEC47F,Ultima VII The Black Gate,SFC,NTSC-J
ED-2553FAC0AC,Ultimate Football Try Formation!,SFC,NTSC-J
ED-2387839A3E,Ultimate Mortal Kombat 3,SNES,PAL
ED-A327459EEE,Ultimate Mortal Kombat 3,SNES,UNKNOWN
ED-A6AC8F1932,Ultra Baseball Jitsumei Ban 2,SFC,NTSC-J
ED-58746622E0,Ultra Baseball Jitsumei Ban 3,SFC,NTSC-J
ED-CC8C59A7CB,Ultra Baseball Jitsumei Han,SFC,NTSC-J
ED-61C4C3AFE7,Ultra League Moero! Soccer Daikessen!,SFC,NTSC-J
ED-9A0622AC28,Ultra Seven,SFC,NTSC-J
ED-BB3A07A9D3,Ultraman,SFC,NTSC-J
ED-BE848475DE,Ultraman,SNES,PAL
ED-BBCDE9E099,Ultraman,SNES,UNKNOWN
ED-2F7AD39FF6,Umi Tsuri Meijin Suzuki Hen,SFC,NTSC-J
ED-29653C42FE,Umi no Nushi Tsuri,SFC,NTSC-J
ED-D93B02EE88,Umihara Kawase,SFC,NTSC-J
ED-3375083769,Undercover Cops,SFC,NTSC-J
ED-39BC7A2EE8,Undercover Cops Collector's Edition,SNES,UNKNOWN
ED-9ACA30F1B0,Unirally,SNES,PAL
ED-B0310F3C9E,Unirally,SNES,UNKNOWN
ED-8A606825B1,Urban Strike The Sequel to Jungle Strike,SNES,PAL
ED-A2512CB036,Urban Strike The Sequel to Jungle Strike,SNES,UNKNOWN
ED-D80CCB95BE,Ushio to Tora,SFC,NTSC-J
ED-F4CA2D5F61,Utopia,SFC,NTSC-J
ED-FF3C6BB03A,V.W Verne World,SFC,NTSC-J
ED-DD6FD7BE7C,VS. Collection,SFC,NTSC-J
ED-2B48D4D52B,Val d'Isere Championship,SNES,PAL
ED-6DFED095C6,Val d'Isere Championship,SNES,UNKNOWN
ED-044BE5145A,Venom • Spider-Man Separation Anxiety,SNES,PAL
ED-479A781F8D,Venom • Spider-Man Separation Anxiety,SNES,UNKNOWN
ED-10AC2C9770,Virtual Bart,SFC,NTSC-J
ED-ADB66D776A,Virtual Soccer,SNES,PAL
ED-96D03DF4C4,Virtual Soccer,SNES,UNKNOWN
ED-D6F8EE52B4,Virtual Wars,SFC,NTSC-J
ED-5E9C20A4D8,Volleyball Twin,SFC,NTSC-J
ED-2426EDF82C,Vortex,SNES,PAL
ED-FE7E407F74,Vortex,SNES,UNKNOWN
ED-57CFFA5240,Vortex The FX Robot Battle,SFC,NTSC-J
ED-FA3149C88C,WWF Royal Rumble,SFC,NTSC-J
ED-E215E114A8,WWF Super WrestleMania,SFC,NTSC-J
ED-92EF87CDD7,WWF Super WrestleMania,SNES,PAL
ED-EC654EB343,WWF Super WrestleMania,SNES,UNKNOWN
ED-9AE0A74B9C,WWF Super Wrestlemania,SNES,PAL
ED-AB5635D6D9,WWF Super Wrestlemania,SNES,UNKNOWN
ED-72E644CD4B,WWF WrestleMania The Arcade Game,SFC,NTSC-J
ED-3512D40BE4,WWF Wrestlemania The Arcade Game,SNES,PAL
ED-D0E62184C6,WWF Wrestlemania The Arcade Game,SNES,UNKNOWN
ED-69FEDD1334,Wagyan Paradise,SFC,NTSC-J
ED-39BD52CB2B,Wakataka Oozumo Yume no Kyoudai Taiketsu,SFC,NTSC-J
ED-7F4DB6A5F2,Wakataka Oozumou Yume no Kyodai Taiketsu,SFC,NTSC-J
ED-12DC025CDF,Waku Waku Ski Wonder Spur,SFC,NTSC-J
ED-2D75157646,Wally o sagase! Ehon no Kuni no Daibouken,SFC,NTSC-J
ED-9C9DE29E43,Waratte Iitomo! Tamorin Pick,SFC,NTSC-J
ED-FEE1BD7783,Wario's Woods,SNES,PAL
ED-46BD24D277,Wario's Woods,SNES,UNKNOWN
ED-B0CE9BFF63,Warlock,SNES,PAL
ED-451D2057BA,Warlock,SNES,UNKNOWN
ED-42971019A4,Wedding Peach,SFC,NTSC-J
ED-B0E67290A8,Wild Guns,SFC,NTSC-J
ED-68F910631F,Wild Guns,SNES,NTSC-U
ED-34A97CD25C,Wild Guns,SNES,PAL
ED-574FFDBB1A,Wild Guns,SNES,UNKNOWN
ED-BEF5AB9C5F,"Wild Things Energiser, Controller",SNES,UNKNOWN
ED-92AE3F1297,Wild Trax,SFC,NTSC-J
ED-3D0FEE0624,Williams Arcade's Greatest Hits,SNES,PAL
ED-8508AB9658,Williams Arcade's Greatest Hits,SNES,UNKNOWN
ED-B0CBB5420B,Wing Commander,SFC,NTSC-J
ED-99A288D896,Wing Commander,SNES,PAL
ED-FEE12C89FF,Wing Commander,SNES,UNKNOWN
ED-186A00279D,Winter Gold,SNES,PAL
ED-8573F64207,Winter Gold,SNES,UNKNOWN
ED-6F63C83BB7,Winter Olympics,SNES,PAL
ED-234819E416,Winter Olympics,SNES,UNKNOWN
ED-23982F74E5,Winter Olympics Lillehammer '94,SNES,PAL
ED-5D4DDDCDD2,Winter Olympics Lillehammer '94,SNES,UNKNOWN
ED-08711F0067,Winter Olympics Lillehammer 94,SNES,PAL
ED-E90F4BD5CB,Winter Olympics Lillehammer 94,SNES,UNKNOWN
ED-C83D398932,Wizap! Ankoku no Ou,SFC,NTSC-J
ED-33AE33C0CB,Wizardry Gaiden IV Taima no Kodou,SFC,NTSC-J
ED-26E2F5F0FE,Wizardry I-II-III Story of Llylgamyn,SFC,NTSC-J
ED-759C655ACF,Wizardry V Heart of the Maelstrom,SFC,NTSC-J
ED-8EDEB0E460,Wizardry V Saika no Chuushin,SFC,NTSC-J
ED-2B8E4E2612,Wizardry VI Kindan no Mahitsu,SFC,NTSC-J
ED-622FB27AE2,Wolfenstein 3D The Claw of Eisenfaust,SFC,NTSC-J
ED-0B2C6A16E3,Wolverine,SFC,NTSC-J
ED-B7913A9FC3,Wolverine Adamantium Rage,SNES,PAL
ED-B44C675C89,Wolverine Adamantium Rage,SNES,UNKNOWN
ED-42980EC5C3,Wonder Project J Kikai no Shounen Pino,SFC,NTSC-J
ED-5667338B95,Wondrous Magic,SFC,NTSC-J
ED-C72F3831BC,World Class Rugby,SFC,NTSC-J
ED-E0EFD08436,World Class Rugby 2 Kokunai Gekitou Hen '93,SFC,NTSC-J
ED-B75D909D67,World Cup Striker,SFC,NTSC-J
ED-0CB2A6471E,World Cup Striker,SNES,PAL
ED-517FCD7879,World Cup Striker,SNES,UNKNOWN
ED-ACF55684D2,World Cup USA 94,SFC,NTSC-J
ED-711D290893,World Cup USA 94,SNES,PAL
ED-13611B3993,World Cup USA 94,SNES,UNKNOWN
ED-F378A3B72B,World Heroes,NEO-AES,UNKNOWN
ED-BE938DFDCF,World Heroes,SFC,NTSC-J
ED-B2F469E220,World Heroes,SNES,NTSC-U
ED-0CD365668D,World Heroes,SNES,PAL
ED-4FBD2039F4,World Heroes,SNES,UNKNOWN
ED-749C533C84,World Heroes 2,SFC,NTSC-J
ED-2C3D51164C,World League Basketball,SNES,PAL
ED-B84240DEAC,World League Basketball,SNES,UNKNOWN
ED-66B61D7C3A,World Masters Golf,SNES,PAL
ED-C52D5C8A4D,World Masters Golf,SNES,UNKNOWN
ED-B2340847F7,World Soccer,SFC,NTSC-J
ED-439CDD73C5,Worms,SNES,PAL
ED-983D4B4D0E,Worms,SNES,UNKNOWN
ED-D37FAE8209,Wrecking Crew '98,SFC,NTSC-J
ED-551DC12656,X Zone,SFC,NTSC-J
ED-30C321CDE2,X Zone,SNES,PAL
ED-246F8C0DFD,X Zone,SNES,UNKNOWN
ED-CE4C1D5018,X-Kaliber 2097,SNES,PAL
ED-AEE84AECA2,X-Kaliber 2097,SNES,UNKNOWN
ED-E3B8494C81,X-Men Mutant Apocalypse,SFC,NTSC-J
ED-B88C730B65,Xak The Art of Visual Stage,SFC,NTSC-J
ED-4D1C21A8CB,Yadamon Wonderland Dreams,SFC,NTSC-J
ED-A37FAF2749,Yakouchuu,SFC,NTSC-J
ED-C0C8C11512,Yam Yam,SFC,NTSC-J
ED-68EF0CAEC3,Yamaneko Bubsy no Daibouken,SFC,NTSC-J
ED-4BDB8D8F4D,Yobo Gameware FC-16 Go,SNES,UNKNOWN
ED-2CBB20CB89,Yogi Bear,SFC,NTSC-J
ED-25D4ABAC61,Yogi Bear's Cartoon Capers,SNES,PAL
ED-5ACC9DA09D,Yogi Bear's Cartoon Capers,SNES,UNKNOWN
ED-8889DF244C,Yokoyama Mitsuteru Sangokushi,SFC,NTSC-J
ED-D265670EA2,Yokoyama Mitsuteru Sangokushi 2,SFC,NTSC-J
ED-D70E5D2BDD,Yokoyama Mitsuteru Sangokushi Bangi Sugoroku Eiyuuki,SFC,NTSC-J
ED-C55050A14D,Yokozuna Monogatari,SFC,NTSC-J
ED-E0FEA94BAB,Yoshi no Cookie,SFC,NTSC-J
ED-B00401B040,Yoshi no Road Hunting,SFC,NTSC-J
ED-2DC84DD1F4,Youchien Senki Madara,SFC,NTSC-J
ED-07568469C8,Youkai Buster Ruka no Daibouken,SFC,NTSC-J
ED-6C6FD3D1CD,Young Merlin,SNES,PAL
ED-3B37C691E1,Young Merlin,SNES,UNKNOWN
ED-046F646B1D,Ys 4 Mask of the Sun,SFC,NTSC-J
ED-99B6A79AEB,Ys IV Mask of the Sun,SFC,NTSC-J
ED-5E8A4CD9DF,Ys V Ushinawareta Suna no Miyako Kefin,SFC,NTSC-J
ED-6A408FF5E0,Ys Wanderers from Ys,SFC,NTSC-J
ED-10B25B7E44,Yu Yu Hakusho,SFC,NTSC-J
ED-6902A7DA5F,Yume Maboroshi no Gotoku,SFC,NTSC-J
ED-51AA175458,Yuu Yuu Hakusho,SFC,NTSC-J
ED-94D4227B68,Yuu Yuu Hakusho 2 Kakutou no Shou,SFC,NTSC-J
ED-A846CE7C55,Yuu Yuu Hakusho Final Makai Saikyou Retsuden,SFC,NTSC-J
ED-F38970D3F1,Yuu Yuu Hakusho Tokubetsu Hen,SFC,NTSC-J
ED-EF15B8DFFB,Yuujin Janjuu Gakuen,SFC,NTSC-J
ED-37AD976D96,Yuujin Janjuu Gakuen 2,SFC,NTSC-J
ED-3FE17369E2,Yuujin no Furi-Furi Girls,SFC,NTSC-J
ED-564A9D47D6,Yuuyu no Quiz de Go! Go!,SFC,NTSC-J
ED-2E7B0DBE0A,Zakuro no Aji,SFC,NTSC-J
ED-3167413996,Zan II Spirits,SFC,NTSC-J
ED-A0EBDDE7F7,Zan III Spirits,SFC,NTSC-J
ED-46615BE7A5,Zelda no Densetsu Kamigami no Triforce,SFC,NTSC-J
ED-F72D23B51E,Zen Nippon GT Senshuken Hyper Battle Game,SFC,NTSC-J
ED-134D670986,Zen Nippon Pro-Wrestling,SFC,NTSC-J
ED-7F6037DF6E,Zen Nippon Pro-Wrestling Dash Sekai Saikyou Tag,SFC,NTSC-J
ED-C21D50E5FE,Zen Nippon Pro-Wrestling Fight da Pon!,SFC,NTSC-J
ED-4A3676F49A,Zen-Nippon Pro Wrestling 2 3–4 Budoukan,SFC,NTSC-J
ED-FF4C3A627E,Zenkoku Jyudan Ultra Shinri Game,SFC,NTSC-J
ED-B0ED645C17,Zenkoku Koukou Soccer,SFC,NTSC-J
ED-2DDEFE7743,Zenkoku Koukou Soccer 2,SFC,NTSC-J
ED-58CCCFDC26,Zero 4 Champ RR,SFC,NTSC-J
ED-D9D0641D52,Zero 4 Champ RR-Z,SFC,NTSC-J
ED-7A6500F415,Zero the Kamikaze Squirrel,SNES,PAL
ED-B037234CCC,Zero the Kamikaze Squirrel,SNES,UNKNOWN
ED-FFB6E5D6BC,Zico Soccer,SFC,NTSC-J
ED-1F00ADB89B,Zig Zag Cat Dachou Club mo Oosawagi da,SFC,NTSC-J
ED-817B8BD6B9,Zombies,SNES,PAL
ED-827CFEC98F,Zombies,SNES,UNKNOWN
ED-55CD6CFCEA,Zool no Yume Bouken,SFC,NTSC-J
ED-7EE3C2A9E3,Zoop,SNES,PAL
ED-EFD50F3BCD,Zoop,SNES,UNKNOWN
ED-68C0CD01AF,Zootto Mahjong!,SFC,NTSC-J
