"edition_id","title_primary","platform"
"CAT-55696","Super Linearball;スーパーリニアボール","Nintendo Super Famicom"
"CAT-55698","Super Inindou Datou Nobunaga;スーパー伊忍道 打倒信長","Nintendo Super Famicom"
"CAT-55721","Derby Stallion II;ダービースタリオンII;Derby Stallion 2","Nintendo Super Famicom"
"CAT-55722","Super Gachapon World SD Gundam X;スーパーガチャポンワールド SDガンダムX","Nintendo Super Famicom"
"CAT-55724","F-1 Grand Prix Part II;F1グランプリ パート2;F-1 Grand Prix Part 2","Nintendo Super Famicom"
"CAT-55725","Winning Post;ウイニングポスト","Nintendo Super Famicom"
"CAT-55728","Exhaust Heat;エキゾースト・ヒート","Nintendo Super Famicom"
"CAT-55731","Aguri Suzuki no F-1 Super Driving;鈴木亜久里のF-1スーパードライビング","Nintendo Super Famicom"
"CAT-55733","Tecmo Super Bowl;テクモスーパーボウル","Nintendo Super Famicom"
"CAT-55734","Nichibutsu Arcade Classics;ニチブツ アーケード クラシックス","Nintendo Super Famicom"
"CAT-55735","Dai Bakushou Jinsei Gekijou;大爆笑 人生劇場","Nintendo Super Famicom"
"CAT-55737","Battle Robot Retsuden;バトルロボット烈伝","Nintendo Super Famicom"
"CAT-55740","Power Monger Mashou no Bouryaku;パワーモンガー 〜魔将の謀略〜","Nintendo Super Famicom"
"CAT-55743","Tecmo Super Baseball;テクモスーパーベースボール","Nintendo Super Famicom"
"CAT-55744","Sim City;シムシティー","Nintendo Super Famicom"
"CAT-55746","Pachi-Slot Monogatari PAL Kougyou Special;パチスロ物語 パル工業スペシャル","Nintendo Super Famicom"
"CAT-55748","J League Super Soccer;Jリーグ スーパーサッカー","Nintendo Super Famicom"
"CAT-55749","Super Power League 4;スーパーパワーリーグ4","Nintendo Super Famicom"
"CAT-55751","Nobunaga no Yabou Tenshouki;信長の野望 天翔記","Nintendo Super Famicom"
"CAT-55753","Mystic Ark;ミスティック・アーク","Nintendo Super Famicom"
"CAT-55754","NBA All-Star Challenge;NBAオールスターチャレンジ","Nintendo Super Famicom"
"CAT-55755","Super Dunk Shot;スーパーダンクショット","Nintendo Super Famicom"
"CAT-55757","Super Ultra Baseball Yakyuu;スーパーウルトラベースボール 野球","Nintendo Super Famicom"
"CAT-55760","J League Soccer Prime Goal;Jリーグサッカー プライムゴール","Nintendo Super Famicom"
"CAT-55765","Dragon's Earth;ドラゴンズ・アース","Nintendo Super Famicom"
"CAT-55766","Densetsu no Ogre Battle;伝説のオウガバトル;でんせつのオウガバトル;Densetsu no Ogre Battle Saga Episode Five The March of the Black Queen;Ogre Battle The March of the Black Queen","Nintendo Super Famicom"
"CAT-55773","Kirby Bowl;カービィボウル","Nintendo Super Famicom"
"CAT-55774","Zico Soccer;ジーコ サッカー","Nintendo Super Famicom"
"CAT-55777","Othello World;オセロワールド","Nintendo Super Famicom"
"CAT-55782","Mahjong Taikai II;麻雀大会II;Mahjong Taikai 2","Nintendo Super Famicom"
"CAT-55787","Dai Koukai Jidai II;大航海時代II;Dai Koukai Jidai 2","Nintendo Super Famicom"
"CAT-55790","Kamai-tachi no Yoru;かまいたちの夜","Nintendo Super Famicom"
"CAT-55795","Super Zugan Hakotenjou Kara no Shoutaijou;スーパーヅガン —ハコテン城からの招待状—","Nintendo Super Famicom"
"CAT-55799","Super Famista;スーパーファミスタ","Nintendo Super Famicom"
"CAT-55801","Super Family Tennis;スーパーファミリーテニス","Nintendo Super Famicom"
"CAT-55806","Super High Impact;スーパーハイインパクト","Nintendo Super Famicom"
"CAT-55811","Tokimeki Memorial Densetsu no Ki no Shita de;ときめきメモリアル 伝説の樹の下で","Nintendo Super Famicom"
"CAT-55816","Card Master Rimusaria no Fuuin;カードマスター リムサリアの封印","Nintendo Super Famicom"
"CAT-55822","J. League Excite Stage '95;Jリーグエキサイトステージ'95","Nintendo Super Famicom"
"CAT-55824","Super Professional Baseball;スーパープロフェッショナルベースボール","Nintendo Super Famicom"
"CAT-55826","Sim City 2000;シムシティ2000","Nintendo Super Famicom"
"CAT-55827","Otogirisou;弟切草","Nintendo Super Famicom"
"CAT-55829","New 3D Golf Simulation Pebble Beach no Hatou;ペブルビーチの波濤","Nintendo Super Famicom"
"CAT-55855","Europe Sensen;ヨーロッパ戦線","Nintendo Super Famicom"
"CAT-55859","J League Super Soccer '95 Jikkyou Stadium;Jリーグ スーパーサッカー 実況スタジアム","Nintendo Super Famicom"
"CAT-55861","Jumbo Ozaki no Hole In One;ジャンボ尾崎のホールインワン","Nintendo Super Famicom"
"CAT-55864","Exhaust Heat;エキゾースト・ヒート","Nintendo Super Famicom"
"CAT-55869","Populous;ポピュラス","Nintendo Super Famicom"
"CAT-55871","Super Fire Pro Wrestling X;スーパーファイヤープロレスリングX","Nintendo Super Famicom"
"CAT-55875","Gambler Jiko Chuushinha 2 Dorapon Quest;ぎゅわんぶらあ自己中心派2 ドラポンクエスト","Nintendo Super Famicom"
"CAT-55878","Super Fire Pro Wrestling Special;スーパーファイヤープロレスリング スペシャル","Nintendo Super Famicom"
"CAT-55879","Parlor! Mini 2 Pachinko Jikki Simulation Game;パーラー！ミニ2 Parlor ! Mini 2 パチンコ実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-55880","Super Pachi Slot Mahjong;スーパーパチスロマージャン","Nintendo Super Famicom"
"CAT-55882","Derby Stallion III;ダービースタリオンIII;Derby Stallion 3","Nintendo Super Famicom"
"CAT-55887","Bombuzal;ボンバザル","Nintendo Super Famicom"
"CAT-55889","Kamai-tachi no Yoru;かまいたちの夜","Nintendo Super Famicom"
"CAT-55891","Harukanaru Augusta 2 Masters;マスターズ 遥かなるオーガスタ2 MASTERS","Nintendo Super Famicom"
"CAT-55913","Super F1 Circus;スーパーエフワン サーカス","Nintendo Super Famicom"
"CAT-55914","Tower Dream;タワードリーム","Nintendo Super Famicom"
"CAT-55915","Momotarou Dentetsu Happy;桃太郎電鉄 ハッピー","Nintendo Super Famicom"
"CAT-55917","Sword World SFC 2 Inishie no Kyojin Densetsu;ソードワールドSFC2 いにしえの巨人伝説","Nintendo Super Famicom"
"CAT-55918","Shijou Saikyou League Serie A Ace Striker;史上最強リーグ セリエA エースストライカー","Nintendo Super Famicom"
"CAT-55920","Super Sangokushi II;スーパー三国志II;Super Sangokushi 2","Nintendo Super Famicom"
"CAT-55921","Jikkyou Powerful Pro Yakyuu 3;実況パワフルプロ野球3","Nintendo Super Famicom"
"CAT-55922","Angelique;アンジェリーク","Nintendo Super Famicom"
"CAT-55923","Pro Mahjong Kiwame;プロ麻雀 極","Nintendo Super Famicom"
"CAT-55924","Super Formation Soccer 2;スーパーフォーメーションサッカー 2","Nintendo Super Famicom"
"CAT-55925","Honke Sankyo Fever 3 Jikki Simulation;本家Sankyo FEVER 3 実機シミュレーション","Nintendo Super Famicom"
"CAT-55926","Sangokushi IV;三国志IV;Sangokushi 4","Nintendo Super Famicom"
"CAT-55928","Honke Sankyo Fever Jikki Simulation;本家SANKYO FEVER 実機シミュレーション","Nintendo Super Famicom"
"CAT-55929","F-1 Grand Prix Part III;F1グランプリ パート3;F-1 Grand Prix Part 3","Nintendo Super Famicom"
"CAT-56408","Majyuuou;魔獣王;King of Demons","Nintendo Super Famicom"
"CAT-56409","Getsumen no Anubis;月面のアヌビス","Nintendo Super Famicom"
"CAT-56410","Zen Nippon Pro-Wrestling;全日本プロレス","Nintendo Super Famicom"
"CAT-58814","Yuu Yuu Hakusho;幽☆遊☆白書","Nintendo Super Famicom"
"CAT-58822","Mahjong Club;麻雀倶楽部","Nintendo Super Famicom"
"CAT-58831","Super Fire Pro Wrestling 3 Final Bout;スーパーファイヤープロレスリング3 ファイナルバウト","Nintendo Super Famicom"
"CAT-58843","Parlor! Mini Pachinko Jikki Simulation;パーラー！ミニ","Nintendo Super Famicom"
"CAT-58850","Donkey Kong Country 2 Diddy's Kong Quest;スーパードンキーコング2 ディクシー ＆ ディディー","Nintendo Super Famicom"
"CAT-58851","Sangokushi Seishi Tenbu Spirits;三国志正史 天舞スピリッツ","Nintendo Super Famicom"
"CAT-58854","Tetris Flash;テトリスフラッシュ","Nintendo Super Famicom"
"CAT-58864","Parlor! Mini 4 Pachinko Jikki Simulation;パーラー！ミニ4 Parlor ! Mini 4 パチンコ実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-58868","Magical Taruruuto-kun Magic Adventure;まじかる☆タルるートくん","Nintendo Super Famicom"
"CAT-58869","Super Famista 2;スーパーファミスタ2","Nintendo Super Famicom"
"CAT-58870","Ys 4 Mask of the Sun ;イースIV マスク オブ ザ サン","Nintendo Super Famicom"
"CAT-58871","Dragon Quest V Tenkuu no Hanayome;ドラゴンクエストV 天空の花嫁","Nintendo Super Famicom"
"CAT-58872","Fune Tarou;ふね太郎","Nintendo Super Famicom"
"CAT-58873","Pro Mahjong Kiwame 3;プロ麻雀 極III","Nintendo Super Famicom"
"CAT-58874","Super Tetris 3;スーパーテトリス3","Nintendo Super Famicom"
"CAT-58875","Pro Mahjong Kiwame;プロ麻雀 極","Nintendo Super Famicom"
"CAT-58876","New 3D Golf Simulation Harukanaru Augusta ;遥かなるオーガスタ","Nintendo Super Famicom"
"CAT-58877","Dragon Quest VI Maboroshi no Daichi;ドラゴンクエストVI 幻の大地","Nintendo Super Famicom"
"CAT-59589","Gindama Oyakata no Pachinko Hisshouhou;銀玉親方の実戦パチンコ必勝法","Nintendo Super Famicom"
"CAT-59590","Yoshi no Cookie;ヨッシーのクッキー","Nintendo Super Famicom"
"CAT-59591","Kouryuuki;項劉記","Nintendo Super Famicom"
"CAT-59592","Sansara Naga 2;サンサーラ・ナーガ2","Nintendo Super Famicom"
"CAT-59599","Dragon Slayer Eiyuu Densetsu;ドラゴンスレイヤー英雄伝説","Nintendo Super Famicom"
"CAT-59600","Super Aoki Ookami to Shiroki Meshika Genchou Hishi;スーパー蒼き狼と白き牝鹿 元朝秘史","Nintendo Super Famicom"
"CAT-59601","Lord Monarch;ロードモナーク","Nintendo Super Famicom"
"CAT-59602","Kamai-tachi no Yoru;かまいたちの夜","Nintendo Super Famicom"
"CAT-59603","Fortune Quest Dice wo Korogase;フォーチュンクエスト ダイスをころがせ","Nintendo Super Famicom"
"CAT-59604","Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!;はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！","Nintendo Super Famicom"
"CAT-59605","Sugoroku Ginga Senki;すごろく銀河戦記","Nintendo Super Famicom"
"CAT-59606","Super Fire Pro Wrestling X;スーパーファイヤープロレスリングX","Nintendo Super Famicom"
"CAT-59607","F-1 Grand Prix;F1グランプリ","Nintendo Super Famicom"
"CAT-59627","Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!;はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！","Nintendo Super Famicom"
"CAT-59629","Kamai-tachi no Yoru;かまいたちの夜","Nintendo Super Famicom"
"CAT-59633","J League Soccer Prime Goal 2;Jリーグサッカー プライムゴール2","Nintendo Super Famicom"
"CAT-59634","Super Family Circuit;スーパーファミリーサーキット","Nintendo Super Famicom"
"CAT-59635","Super Chinese World 2 Uchuu Ichibuto Daikai;スーパーチャイニーズワールド2 宇宙一武闘大会","Nintendo Super Famicom"
"CAT-59636","Downtown Nekketsu Baseball Monogatari Baseball de Shoubu da! Kunio-kun;ダウンタウン熱血べーすぼーる物語 野球で勝負だ！くにおくん","Nintendo Super Famicom"
"CAT-59637","Super Bomberman;スーパーボンバーマン","Nintendo Super Famicom"
"CAT-59638","Super Hanafuda;スーパー花札","Nintendo Super Famicom"
"CAT-59639","Super Famista 2;スーパーファミスタ2","Nintendo Super Famicom"
"CAT-59640","Super Power League;スーパーパワーリーグ","Nintendo Super Famicom"
"CAT-59642","Mahjong Club;麻雀倶楽部","Nintendo Super Famicom"
"CAT-59645","Solstice 2;ソルスティスII","Nintendo Super Famicom"
"CAT-59648","Derby Stallion III;ダービースタリオンIII","Nintendo Super Famicom"
"CAT-59650","Derby Stallion II;ダービースタリオンII","Nintendo Super Famicom"
"CAT-59652","Winning Post;ウイニングポスト","Nintendo Super Famicom"
"CAT-59655","Winning Post;ウイニングポスト","Nintendo Super Famicom"
"CAT-59656","Super Momotarou Dentetsu 3;スーパー桃太郎電鉄III","Nintendo Super Famicom"
"CAT-59657","Sim Earth The Living Planet;シムアース","Nintendo Super Famicom"
"CAT-59658","Shanghai 3;上海III","Nintendo Super Famicom"
"CAT-59659","Daikaijuu Monogatari;大貝獣物語","Nintendo Super Famicom"
"CAT-59660","Super Momotarou Dentetsu 3;スーパー桃太郎電鉄III","Nintendo Super Famicom"
"CAT-59662","Fire Emblem Monshou no Nazo;ファイアーエムブレム 紋章の謎","Nintendo Super Famicom"
"CAT-59664","Winning Post 2;ウイニングポスト2","Nintendo Super Famicom"
"CAT-59667","Populous 2 Trials of the Olympian Gods;ポピュラスII","Nintendo Super Famicom"
"CAT-59671","BattleTech Solid 3D Simulation of Mech Combat;バトルテック","Nintendo Super Famicom"
"CAT-59672","Mini Shiku Shining Scorpion - Ready & Go!!;ミニ四駆 シャイニング スコーピオン レッツ＆ゴー！！ / 限定版","Nintendo Super Famicom"
"CAT-59673","Super Linearball;スーパーリニアボール","Nintendo Super Famicom"
"CAT-59674","Best Shot Pro Golf;ベストショットプロゴルフ","Nintendo Super Famicom"
"CAT-59675","Shin Megami Tensei 2;真・女神転生II","Nintendo Super Famicom"
"CAT-59676","Densetsu no Ogre Battle The March of the Black Queen;伝説のオウガバトル","Nintendo Super Famicom"
"CAT-59677","Herakles no Eikou III Kamigami no Chinmoku;ヘラクレスの栄光III 神々の沈黙","Nintendo Super Famicom"
"CAT-59686","Breath of Fire 2 Shimei no Ko;ブレス オブ ファイアII —使命の子—","Nintendo Super Famicom"
"CAT-59689","Seijuu Maden Beasts & Blades;聖獣魔伝 ビースト＆ブレイド","Nintendo Super Famicom"
"CAT-59690","Derby Stallion II;ダービースタリオンII","Nintendo Super Famicom"
"CAT-59691","Super Sangokushi II;スーパー三国志II","Nintendo Super Famicom"
"CAT-59694","Front Mission;フロントミッション","Nintendo Super Famicom"
"CAT-59699","Keiba Eight Special Hi Baken Kounyuu Jutsu;競馬エイトスペシャル ○秘 馬券購入術","Nintendo Super Famicom"
"CAT-59700","Super Real Mahjong P4;スーパーリアル麻雀P IV","Nintendo Super Famicom"
"CAT-59701","Tecmo Super Bowl 2 Special Edition;テクモスーパーボウルII スペシャルエディション","Nintendo Super Famicom"
"CAT-59703","Torneco no Daibouken Fushigi no Dungeon;トルネコの大冒険 不思議のダンジョン","Nintendo Super Famicom"
"CAT-59704","Super Hanafuda;スーパー花札","Nintendo Super Famicom"
"CAT-59705","Jumbo Ozaki no Hole In One;ジャンボ尾崎のホールインワン","Nintendo Super Famicom"
"CAT-59706","Parlor! Mini 5 Pachinko Jikki Simulation;パーラー！ミニ5 パチンコ実機シミュレーションゲーム","Nintendo Super Famicom"
"CAT-59709","Monopoly;モノポリー","Nintendo Super Famicom"
"CAT-59710","Mini Shiku Shining Scorpion Ready & Go!!;ミニ四駆 シャイニング スコーピオン レッツ＆ゴー！！ / 限定","Nintendo Super Famicom"
"CAT-59712","Super Pachinko;スーパー！！ パチンコ","Nintendo Super Famicom"
"CAT-59713","The Game of Life Super Jinsei Game;SUPER 人生ゲーム","Nintendo Super Famicom"
"CAT-59715","Populous;ポピュラス","Nintendo Super Famicom"
"CAT-59718","Shodankurai Nintei Shodan Pro Mahjong;初段位認定 初段プロ麻雀","Nintendo Super Famicom"
"CAT-59723","Populous 2 Trials of the Olympian Gods;ポピュラスII","Nintendo Super Famicom"
"CAT-59727","Space Bazooka;スペースバズーカ","Nintendo Super Famicom"
"CAT-59732","The Adventures of the Rocketeer;ロケッティア","Nintendo Super Famicom"
"CAT-59733","Mahoujin Guru Guru 2;魔法陣グルグル2","Nintendo Super Famicom"
"CAT-59736","Pro Soccer;プロサッカー","Nintendo Super Famicom"
"CAT-59744","Sangokushi III;三国志III","Nintendo Super Famicom"
"CAT-59753","AIII S.V. - A Ressha de Ikou 3 Super Version;A III S.V. A列車で行こう3 スーパーバージョン","Nintendo Super Famicom"
"CAT-60433","Dai Bakushou Jinsei Gekijou;大爆笑 人生劇場","Nintendo Super Famicom"
"CAT-60435","Yuu Yuu Hakusho 2 Kakutou no Shou;幽☆遊☆白書2 格闘の章","Nintendo Super Famicom"
"CAT-60437","Super Momotarou Dentetsu DX;スーパーデラックス 桃太郎電鉄DX","Nintendo Super Famicom"
"CAT-60438","Pachi-Slot Monogatari Universal Special;パチスロ物語 ユニバーサル・スペシャル","Nintendo Super Famicom"
